clean_comment;v1;v2;v3;v4;v5;v6;label
connecttimeout duration ofmillis timeout timeout from the startup yml;-4.759312;-8.016531;3.032844;7.4708934;-3.6858058;-0.004069912;CODE
light env is not set in the environment and the startup config use the default value;-3.944428;-2.471152;9.55367;6.590316;-3.2991033;5.163844;IRRE
lazy create client for config server access;-3.1814392;1.0108454;-2.0874274;5.3778973;-2.133875;-8.048461;CODE
this is the method to load values yml from the config server;-3.4747856;2.7822974;4.7652993;9.073889;-2.9351475;2.398856;CODE
reset the default context which may already have been initialized;-2.4130952;6.0236826;2.7946696;1.019328;2.8855007;0.5523718;IRRE
since we want to reconfigure it;-0.8477946;3.061088;6.3374534;-3.3222518;-2.2199745;-6.4899416;-
lazy create client for config server access;-3.1814392;1.0108454;-2.0874274;5.3778973;-2.133875;-8.048461;CODE
this is the method to load values yml from the config server;-3.4747856;2.7822974;4.7652993;9.073889;-2.9351475;2.398856;CODE
config server configs path;0.09347284;-19.718521;9.291482;4.684558;-2.4543526;-4.631141;-
get service configs and put them in config cache;-0.35096395;9.099596;-2.3554065;6.4679437;-1.9969844;-7.3626986;-
pass serviceconfigs through config yaml s load method so that it can decrypt any encrypted values;-4.5095916;6.0965233;-0.18254483;2.7735136;0.9871414;-6.465968;IRRE
options setdefaultflowstyle dumperoptions flowstyle block to get yaml string without curly brackets and commas;-12.542031;-5.509836;-3.8635828;1.7513454;1.0246867;-5.353452;CODE
save the values yml to the target folder this is for the case of reload to overwrite and start without config server;-8.197893;1.5154307;3.7731526;5.393317;-1.4716038;1.440634;CODE
clear config cache this is required just in case other classes have already loaded something in cache;-7.1225123;7.1266494;2.729491;-0.41599008;-0.3187678;-4.308037;CODE
only the config file templates are in the cache so it is safe to clear the cache;-2.233;12.376917;0.4058119;5.084359;-4.8420134;2.1080825;CODE
reload the values yml for both decrypted and un decrypted values so that they can be merged to the templates;-6.3376317;10.443964;-2.2374313;6.011036;4.7019453;-2.571644;IRRE
the cached values yml can avoid reload the values yml file for each property merge;-8.244325;-1.3757348;4.886352;9.058554;-1.924779;-1.0629689;IRRE
you can call server getserverconfig now;-4.5695033;-0.7884371;2.590096;-0.9692486;-9.100439;-4.0482073;IRRE
config server files path;2.4149754;-12.285428;2.8519218;5.9620748;-3.0802796;-3.8403642;-
get service files and put them in config dir;-0.85350215;8.08282;-2.067054;5.2248273;-2.3586192;-6.2547936;-
if authorization null authorization give it an empty string to avoid npe;-5.894067;2.8805892;1.4770992;-2.8988497;-1.1034697;-0.64287615;META
throw an exception to stop the server from starting if there is no values yml in the externalized config folder;-5.41883;7.132922;1.4696821;3.3920016;-0.7141121;0.37108847;CODE
there is no values yml generated from the previous call to the config server throw an exception;-2.9240754;1.0023022;8.483593;2.1082354;-2.238834;2.8926618;CODE
there is a values yml in the externalized config folder continue to start the server;-4.709201;4.409566;3.4915755;4.867161;-2.0772858;1.1843538;IRRE
validate the headers against the product id and version if they are not matched throw an exception;-3.5372;9.377361;-1.3928186;3.7319334;2.9313202;1.0528954;CODE
this validation call is commented out for now as it is not ready on the config server side;-5.5297146;8.669616;3.8677976;0.87428725;-1.9617745;-2.3693779;CODE
two cases 1 the response is a json object 2 the response is a yaml string based on the response header;-4.4982495;8.307315;-1.9090456;3.1687315;-4.5027575;2.3673122;CODE
the content type is not supported throw an exception;1.4476354;4.989345;3.2881649;2.2931843;-3.0206184;2.4643328;CODE
there is no content type header in the response throw an exception;1.8554024;7.203347;1.9915996;0.7976725;-4.6692934;1.7144529;CODE
if the config server is not available or timeout the server will start with the fallback values yml;-6.844549;2.0120387;3.664667;5.792988;-2.5578535;2.8143947;IRRE
there is no values yml generated from the previous call to the config server throw an exception;-2.9240754;1.0023022;8.483593;2.1082354;-2.238834;2.8926618;CODE
there is a values yml in the externalized config folder continue to start the server;-4.709205;4.409558;3.4915776;4.8671618;-2.0772848;1.1843562;IRRE
lightenv won t be null here;-0.27420068;0.27789262;5.2522283;-3.8171263;-1.1431469;-1.771129;-
the key should be in lower case and separated with hyphen;-2.723702;6.271603;-4.256627;-2.054739;0.22335559;5.1047053;CODE
always check the d and then env variable for the key with lower and upper case;-8.401339;-6.607398;7.9525757;1.6025205;0.9227792;2.9675293;CODE
linux convention for the environment variables with underscore;-1.4820387;-10.308591;6.884448;0.981121;4.723625;0.4360027;CODE
the above headers are sent to the config server except productversion that might be current default version;-7.382911;-1.7116987;7.132602;3.912738;-2.5431862;1.9494044;CODE
as the productid and productversion are embedded in the jar file we need to retrieve them from the jar;-5.640428;14.642197;-1.1464144;6.4830875;-1.8274109;-1.4083539;CODE
service id in slf4j mdc;-9.355465;-3.4777257;-6.552294;2.4012027;-2.7360735;-0.75955415;-
the bound http port for the server for metrics and other queries;-7.8938446;-7.0250463;7.716324;6.713275;-0.1759629;-0.53727776;CODE
the bound https port for the server for metrics and other queries;-8.512054;-8.065376;8.600558;6.157694;0.20821114;-0.6853213;CODE
the bound ip for the server for metrics and other queries;-7.7404146;-7.232032;9.523256;6.59131;1.4958571;-0.008824411;CODE
when dynamic port is used this hashset contains used port so that we just need to check here instead of trying bind;-11.071626;-0.25022468;9.343815;-0.8149005;-2.5015097;-6.6753216;CODE
indicate if the server is ready to accept requests used by kafka sidecar to consume messages in reactive consumer;-8.59794;1.8213508;0.94041014;5.2800922;2.2563634;-3.622915;CODE
setup system property to redirect undertow logs to slf4j logback;-9.613894;-0.5876201;-2.5024478;5.586417;2.6999784;-6.438255;IRRE
comment out as we are using values yml property file in logback xml;-9.534428;-4.9639506;6.8802114;1.7789237;-2.4509592;-4.887669;IRRE
mdc put sid getserverconfig getserviceid;-8.360497;-1.1007488;-10.709248;4.611189;-4.6590204;-4.019912;-
merge status yml and app status yml if app status yml is provided;-3.2683783;12.155209;-12.2894;7.980726;-3.8105042;-5.372794;-
register the module to server info;3.1038976;-4.7615566;6.469455;7.121482;-1.7663454;-0.9474;CODE
start the server;13.713322;3.955932;-4.30677;5.3711286;-5.4650135;2.2787387;-
handle any exception encountered during server start up;-2.1018465;3.0856738;1.1574739;0.016334668;6.9300666;-6.144189;CODE
send a graceful system shutdown;3.017399;-1.8330574;2.2576847;-1.6059053;2.1034598;-3.1771426;CODE
add shutdown hook here;6.9812007;-1.291018;1.3812542;-1.1785856;-2.3375556;-6.351704;TASK
add startup hooks here;5.376966;-1.5091393;0.8783649;-1.2199506;-0.3310013;-6.171312;TASK
for backwards compatibility check if a handler yml has been included if;-4.902545;2.8939197;1.8708276;0.46941572;1.3213209;-1.930323;CODE
not default to original configuration;4.9994454;1.3305976;0.4623703;-0.98423624;-5.2067003;-2.4515908;CODE
register the graceful shutdown handler;3.7879133;-1.8121367;0.33895764;6.8846016;2.0873752;-1.730252;CODE
initialize the handlers chains and paths;0.75569785;3.8678527;-3.2542815;8.127289;2.6089492;-6.402648;IRRE
register the graceful shutdown handler;3.7879133;-1.8121367;0.33895764;6.8846016;2.0873752;-1.730252;CODE
init usedport here before starting the loop;-4.2334123;-2.365923;5.4565206;4.806399;-0.54356325;-1.2830383;IRRE
check if this port is used already in the usedports hashset;-2.7602446;7.1012764;-0.6801884;4.0232706;0.34320107;0.1499061;CODE
api routing handler or others handler implemented by application developer;-7.402019;-6.2964077;2.1890893;4.9113436;-2.8920794;-6.33659;TASK
middleware handlers plugged into the handler chain;-0.14589958;-3.7608707;5.1574774;6.3755603;0.9615519;-4.014298;CODE
set and validate server options;5.997585;2.7256298;-3.4725025;3.8841112;-1.0294503;-8.322765;IRRE
above seems slightly faster in some configurations;-2.7639155;1.954848;3.5380654;-4.7417507;6.219225;-1.5546237;-
setserveroption undertowoptions always set keep alive false don t send a keep alive header for;-10.332401;-0.57747835;-3.4044688;-4.3411617;-2.6872075;-4.770192;CODE
http 1 1 requests as it is not required;-6.614512;-7.877489;8.411952;-2.3893757;-4.061282;-0.947271;CODE
this is to overcome a bug in jdk 11 0 1 11 0 2 for more info https issues jboss org browse undertow 1422;-15.56181;0.22641052;-6.1032085;-7.7085357;-0.7039205;1.3170292;CODE
at this moment the port number is bound save it for later queries;-5.0036044;5.193402;3.3738163;1.1587158;0.81959957;0.3870596;CODE
application level service registry only be used without docker container;-7.115413;-4.6096067;4.462805;5.2557187;-2.2700424;-5.3036222;CODE
assuming that registry is defined in service json otherwise won t start the server;-5.747383;8.665592;0.7700333;1.6496289;-1.171882;-2.12292;CODE
check if any serviceids from startup hook that need to be registered;-5.697748;-1.8512566;8.255255;1.2862648;2.0742347;-4.2874036;TASK
start heart beat if registry is enabled;-2.413056;2.3458738;-2.158379;1.6571726;1.0915706;-2.3558166;CODE
implement shutdown hook here;2.7344942;0.84624726;-3.0307078;0.62918574;1.7398952;-7.6322446;TASK
need to unregister the service;4.4955597;8.860275;-2.427149;1.9063773;-4.2367344;-3.5445814;TASK
please don t remove the following line when server is killed the logback won t work anymore;-4.655796;13.334494;-1.9937223;-3.7956305;-4.0956182;-3.3053536;CODE
even debugger won t reach this point however the logic is executed successfully here;-6.307917;3.0171614;8.101322;-6.4180994;4.4625835;0.91153026;CODE
mutual tls is disabled trust all the certs;-5.408936;-6.896741;2.1259048;1.34776;-0.3742973;-1.0370182;-
method used to merge status yml and app status yml;-5.187176;4.840991;-5.8562193;7.017702;-1.4586512;-5.6681633;OUTD
clone the default status config key set;-1.7703981;-9.2002945;7.9883337;7.949621;-2.7354264;1.1378748;IRRE
handle the registration exception separately to eliminate confusion;-1.4764303;6.4521065;-1.8784992;1.174206;3.813703;-3.1392229;CODE
in kubernetes pod the hostip is passed in as status host ip environment;-10.703926;1.0373303;-2.9192345;7.2342606;-2.14639;0.42003772;-
variable if this is null;1.8269858;-9.323436;11.246365;-3.367051;-3.102003;1.7627847;CODE
then get the current server ip as it is not running in kubernetes;-8.698093;0.28994545;4.556673;2.9260147;-3.6067421;1.0019518;CODE
here the connection is closed after one request it should be used for in;-7.8578076;1.4072685;8.7236185;-1.8096179;0.7113608;-0.2340761;CODE
frequent;16.795586;-1.3750997;-11.853393;-4.912341;5.4541855;0.6254109;-
request as creating a new connection is costly with tls handshake and alpn;-10.168016;4.529945;-5.136594;0.10075571;-0.9323262;-4.1998224;CODE
here the connection is closed after one request it should be used for in;-7.8578076;1.4072685;8.7236185;-1.8096179;0.7113608;-0.2340761;CODE
frequent;16.795586;-1.3750997;-11.853393;-4.912341;5.4541855;0.6254109;-
request as creating a new connection is costly with tls handshake and alpn;-10.168016;4.529945;-5.136594;0.10075571;-0.9323262;-4.1998224;CODE
pass serviceconfigs through config yaml s load method so that it can decrypt;-3.4726;4.408889;-0.033291206;3.1761765;-0.5703937;-7.7077713;CODE
any encrypted values;10.843633;-1.2575235;-0.6298734;-2.4611897;5.2237835;-0.90203667;IRRE
options setdefaultflowstyle dumperoptions flowstyle block to get yaml string without curly brackets and;-12.323889;-8.382613;-1.9216415;3.1310909;-0.92775875;-5.7639823;CODE
commas;14.578653;-4.1556163;-11.393824;-1.0988845;6.7252436;4.6712837;-
clear config cache this is required just in case other classes have already;-7.44472;2.858898;5.355018;-0.59275305;0.30770808;-5.6821666;CODE
loaded something in cache;5.8054214;-4.755877;5.5939417;0.99142313;-0.67663914;0.32319307;CODE
you can call server getserverconfig from now;-5.6116214;-6.0566406;8.724949;-0.6256139;-8.535671;-2.9714684;IRRE
beforeclass;12.127395;-8.180668;0.45016712;-0.81321055;0.65749824;-2.326138;CODE
inject server config here;4.6602516;0.7298876;1.790971;2.5169206;-3.5855937;-9.47337;-
write a config file into the user home directory;-0.0756112;3.4900289;1.2544478;5.3606725;-2.3179083;3.5772376;CODE
afterclass;12.584249;-7.3253717;1.594402;-1.8191364;0.8114858;-2.6018422;IRRE
use reflection;14.093693;-0.79027617;-5.2569957;-0.2906916;-1.9438866;-5.09867;-
server cannot be started as there is no spi routing handler provider;-4.082416;7.86383;-3.9769323;4.6712656;-2.7733634;-3.7623441;-
tatic final string url enablehttp2 enablehttps https localhost httpsport http localhost httpport;-15.132854;-15.83931;-4.082661;0.2396005;-10.159155;-1.9134816;CODE
next handlerequest httpserverexchange;-8.588792;-2.9298708;-11.637579;1.4527557;-4.3399024;-7.3513517;CODE
next handlerequest httpserverexchange;-8.588792;-2.9298708;-11.637579;1.4527557;-4.3399024;-7.3513517;CODE
write config file into externalized path;-1.0912068;-2.5265632;0.98689806;5.8925757;-0.8123959;-2.1938136;CODE
test default element without merging with app status;-3.7986898;-1.3680438;0.7668513;2.7735991;1.2770361;-4.172598;CODE
test default element after merging;2.1495125;-3.1345253;2.7861052;1.4656855;2.131362;-3.5375545;CODE
second try to make sure duplication status appear;-0.9235046;3.953098;3.354252;-4.1708593;1.0346885;-2.9769557;CODE
pass;27.726776;-2.497157;-11.09034;-4.4356112;-2.6540394;0.8805479;-
test default element without merging with app status;-3.7986844;-1.3680501;0.76685476;2.7735944;1.2770337;-4.172596;CODE
test default element after merging;2.1495125;-3.1345253;2.7861052;1.4656855;2.131362;-3.5375545;CODE
test default element without merging with app status;-3.7986844;-1.3680501;0.76685476;2.7735944;1.2770337;-4.172596;CODE
test default element after merging;2.1495125;-3.1345253;2.7861052;1.4656855;2.131362;-3.5375545;CODE
the json string is supported here;-2.5006497;-8.967681;12.243003;-0.07644917;-5.205794;-1.4661354;CODE
ignore this situation as a particular application might not have any injections;-1.8182557;9.130139;3.384568;-4.5623817;2.20013;-2.5680816;IRRE
keys are the class name values are the parameters;5.795503;16.54732;-10.366402;3.0813155;0.864764;2.930436;IRRE
find out how many constructors this class has and match the one with the same sequence of;-0.25290823;9.55681;1.9460281;1.1138601;1.426505;1.6834481;CODE
parameters;21.77976;-4.298629;-4.1564775;2.4289918;0.61219215;-0.10684122;IRRE
iterate all constructors of this class and try each non default one with parameters;-5.124809;6.7997484;1.8813357;1.9269546;4.023578;-2.967849;CODE
from parameter list also flag if there is default constructor without argument;-2.6486905;7.0771503;0.13625042;0.16793488;-2.2843664;-2.5372407;CODE
number of parameters is matched make sure that each parameter type is matched;-4.6029925;1.703202;4.9512005;0.35727894;0.5189333;-1.760178;IRRE
if it hasnext there is only one object in each item;-4.070644;-8.974115;18.14019;-5.18537;0.40367937;3.074631;IRRE
this constructor parameters are found;-0.23920974;-18.598864;20.774597;-0.5779802;4.428408;0.14617835;CODE
error that no instance can be created;2.0022907;3.3434925;4.3111415;-2.4540946;0.75427634;2.9711006;IRRE
map is statically loaded to make sure there is only one instance per jvm;-6.0224338;11.616953;-0.912818;0.96495926;0.04211013;-4.588311;CODE
logger debug singletons singletons;-10.712481;-7.059754;-9.724293;2.5489025;0.21438828;-4.881287;CODE
for each interface or class there might be a list of implementations or one init class method;-5.472657;5.0696545;3.0725677;-0.70817995;-2.3947756;-1.5117688;CODE
883 during the server startup any exception here will stops the server and there is no chance for the;-8.741388;3.3081017;5.635825;-1.6780405;4.848505;2.1437304;CODE
logback to output anything to the log file or stdout stderr that is the reason here to printstacktrace;-7.1514516;-6.152996;8.62623;-0.64395595;-3.8817039;2.5780752;CODE
only one object should be defined in value todo throws exception if number of object is not correct;-3.73499;6.5021577;1.7471218;-1.0649868;0.16993223;-1.340111;CODE
ervicemap put c obj all interfaces share the same impl;-10.470847;0.88988835;-7.9043617;1.8133204;0.9116654;-1.1448492;CODE
map of impl class and properties;2.3894522;-1.0857058;-0.9513793;2.687309;0.27556476;-3.2930543;IRRE
logger debug map map;1.6037498;-2.3583498;-12.402166;2.5522106;-3.5195668;-6.1017904;-
construct it using default construct and call all set methods with values defined in the properties;-4.6161094;0.3194071;4.5861964;3.9146967;1.02519;-1.1939074;CODE
at this moment pair getvalue has two scenarios;-0.18836436;-0.62525076;3.1691327;-2.751857;2.4237528;-1.8912327;IRRE
1 map that can be used to set properties after construct the object with reflection;-4.5517592;9.984609;1.0662388;3.1528811;-1.8877429;-3.5158255;CODE
2 list that can be used by matched constructor to create the instance;-4.292871;1.2737913;8.044574;2.6931973;0.044495463;0.29517132;CODE
logger debug method name method getname;-4.66799;-6.904541;-10.753773;1.7077186;-10.050013;-4.876162;-
it is not primitive type so find the object in service map;-2.383174;4.4447055;3.8006442;3.0540438;-4.800932;1.532768;IRRE
ervicemap put c obj all interfaces share the same impl;-10.470847;0.88988835;-7.9043617;1.8133204;0.9116654;-1.1448492;CODE
the value can be a list of implementation class names or a map;-0.87448233;11.142003;-1.1464163;1.1101274;-2.7017426;2.4652812;TASK
find out how many constructors this class has;2.7676375;8.941052;-1.3821219;-2.308762;0.45507085;-1.5881699;CODE
iterate all constructors of this class and try each non default one with parameters from service map;-7.394913;4.3210773;2.9806986;3.587522;2.8341115;-3.4887254;CODE
also flag if there is default constructor without argument;-0.9337423;5.5460196;0.547;-3.3112025;-1.7194963;-1.5173897;CODE
system out println ptype ptype j;-6.5239434;-7.1753387;-7.1418076;-3.925478;-1.3079106;0.15522973;CODE
cannot find parameter in singleton service map skip this constructor;-5.164212;3.0505915;1.0045712;2.177862;0.8924722;-5.2780843;CODE
this constructor parameters are found;-0.23920974;-18.598864;20.774597;-0.5779802;4.428408;0.14617835;CODE
error that no instance can be created;2.0022907;3.3434925;4.3111415;-2.4540946;0.75427634;2.9711006;IRRE
get an array with only one implementation;0.8206869;-0.087317266;5.698107;-3.2318215;1.0018682;0.70306015;TASK
get the first object from an array of impelementation in service yml;-4.8517666;-1.9959369;6.4512715;4.659935;1.2315074;2.590182;CODE
import com networknt config schema configschema required import;-10.399518;-12.401454;-0.69098276;6.5094433;-5.8149815;-7.1143837;CODE
import com networknt config schema outputformat required import;-11.218665;-14.467787;0.71480626;6.51571;-3.6270685;-5.121849;CODE
import com networknt config schema stringfield required import;-12.163862;-13.638694;-1.9438993;4.2785363;-4.8809924;-5.8447104;CODE
annotated field;8.545074;-3.251091;-5.8797116;3.0693216;2.8104088;-0.20951052;-
constructor and loading logic;4.592876;-4.23201;0.7390866;5.0543175;2.2060804;-7.104427;CODE
get the serviceid and put it into the request as callerid for metrics;-3.9401352;6.128342;3.2306988;7.678336;-1.2807354;1.294222;CODE
incoming request let the proxy handler to handle it;1.1313388;8.381617;0.16802436;6.29128;-1.3967017;-1.3464512;CODE
1xx informational;2.8466077;-10.349838;-3.3486774;-7.776934;1.4658173;1.5426439;CODE
2xx success;8.138681;-5.722658;-5.1119633;-7.173797;-2.185193;3.437253;-
3xx redirection;1.671362;-7.1628;-3.0658357;-0.31239772;4.902829;-3.7282426;-
4xx client error;2.9185262;-4.453469;-4.3254085;1.7382989;-0.751281;-3.2397358;CODE
5xx server error;3.8209822;-5.575431;-4.4581046;-2.3885725;-0.53592795;-1.4432931;-
default severity;16.334957;-5.101522;-5.305257;-1.0305787;-1.1997386;0.5243052;CODE
status serialization bean;2.1011493;-7.2510414;-2.3134792;7.7970862;0.9375253;-4.598778;-
allows api implementations to provide their own status serialization mechanism;-4.050159;7.0868835;-2.8490922;2.6400511;4.4809594;-9.447533;TASK
make sure that the status yml is cached in a static variable to avoid loading everytime;-6.3640656;12.552452;-1.2583245;3.3451571;-0.2579967;-4.7333765;CODE
logger warn format error formatting description of status s code e;-8.906968;-12.180753;-0.80103123;-1.5687578;1.627259;-1.7964171;CODE
logger warn format error formatting description of status s code e;-8.906968;-12.180753;-0.80103123;-1.5687578;1.627259;-1.7964171;CODE
super urlclassloader getsystemclassloader geturls;-9.663717;-4.770196;-4.307329;6.9357753;-4.848833;-5.5821223;CODE
write a config file into the user home directory;-0.0756112;3.4900289;1.2544478;5.3606725;-2.3179083;3.5772376;CODE
add home directory to the classpath of the system class loader;-2.255459;3.5976763;3.1915467;10.2836895;-4.6612315;1.8108085;CODE
remove the test json from home directory;-0.5513121;1.4068518;-2.1308794;8.282939;-3.8042562;4.1800127;IRRE
test with errorstatusrootstatusserializer;-7.5442176;-5.7567277;-4.673496;4.701138;3.970083;-3.9101174;IRRE
test with errorstatusrootstatusserializer;-7.5442176;-5.7567277;-4.673496;4.701138;3.970083;-3.9101174;IRRE
write a config file into the user home directory;-0.0756112;3.4900289;1.2544478;5.3606725;-2.3179083;3.5772376;CODE
add home directory to the classpath of the system class loader;-2.255459;3.5976763;3.1915467;10.2836895;-4.6612315;1.8108085;CODE
remove the service yml from home directory;0.2748279;2.252971;-3.167283;10.621085;-4.438008;2.6135354;CODE
private string name name of the switch;0.6840379;-0.116704084;-1.3760264;3.8862925;-1.2308019;7.421127;CODE
json format;11.441096;-11.809643;1.6689537;0.5666832;-4.7073627;-5.0201297;CODE
comma separated;11.348802;-2.7641625;-9.351835;-5.379821;-0.072341025;-0.20464624;-
json format;11.441096;-11.809643;1.6689537;0.5666832;-4.7073627;-5.0201297;CODE
comma separated;11.348802;-2.7641625;-9.351835;-5.379821;-0.072341025;-0.20464624;-
the cachename in the cache yml;-3.234937;-3.0233674;-0.28714642;10.483438;1.8387779;7.1178885;CODE
after reload we need to update the config in the module registry to ensure that server info returns the latest configuration;-7.270338;7.7795897;5.5026445;6.1302333;-1.748352;-2.10997;CODE
check if x forwarded for exists if not get the client ip address from source address with port removed as the port is dynamic;-9.863033;-2.8444848;5.4225087;4.9552813;-3.611534;1.4450433;CODE
firstly we need to identify if the request path ends with token if not call next handler;-4.1377096;8.262718;0.89833856;-0.8132756;-3.3234262;-0.08587614;CODE
this assumes that either bodyhandler oauth kafka or requestbodyinterceptor light gateway is used in the chain;-11.46808;-1.065651;-1.0646828;6.5541716;-2.3064399;-2.9635842;CODE
grant type client credentials client id 0oa6wgbkbcf27goqa1d7 client secret gindco mgt6fz0ohxmgk1lluehb6qj4rqy0mvh3q scope lg localoauth corp;-22.456858;-6.2359867;-13.611031;-7.9733663;-1.7738365;3.9303367;CODE
convert the string to a hashmap via a converter we need to consider both x www urlencoded and json request body;-9.782679;-2.7347403;2.8941514;0.12746827;-1.8577827;-3.1470854;CODE
grant type and scope will always be sent on body;-2.8942912;5.4274173;-0.7566011;2.5279474;0.5242391;-2.2974603;-
for clientid and secrets lets check auth headers first;-5.549707;0.81141293;0.09853468;-0.024983272;-0.17512843;-5.0916843;CODE
check if the client id and client secret are passed as headers;-2.171345;9.246834;-2.9091241;3.8569403;-1.6999665;0.14769565;CODE
todo move this to utility method same logic used on basic auth handler;-9.500979;-0.7167562;2.309066;1.8765209;-2.9893715;-5.200025;CODE
construct the key based on grant type and client id or code;-2.970486;3.2284641;-2.6592028;6.954137;-2.8506618;1.2253987;CODE
other grant type ignore it;3.583056;-1.4783562;-0.041829012;-1.7142344;-1.5228088;-1.6540555;-
secondly we need to identify if the clientid is considered legacy or not if it is bypass limit cache and call next handler;-8.612252;4.878042;2.5237641;-0.38605165;-1.3176471;-0.83361226;TASK
check if cache key exists in cache manager if exists return cached token;-2.7587821;3.6323543;-2.6581;3.6577675;-3.320068;-1.4702085;IRRE
check if the key is in the cache manager;1.056529;0.7310429;7.7249193;6.1143045;-2.4398274;6.6804886;IRRE
check if the count is reached limit already;-2.3149087;-7.6453457;10.578564;-2.2384877;-0.717309;5.58426;IRRE
return an error to the caller;8.557959;5.5016623;1.0000545;1.7583532;2.330134;5.8825893;IRRE
log the error in the log;7.615152;-1.4146848;5.6277986;8.122578;-3.6326945;8.462886;CODE
add count 1 into the cache;2.8522;2.430144;3.0895987;2.501575;-0.67552865;5.2325473;TASK
check if the response body is empty if not set the content type to application json;-4.4618335;5.737593;0.34361646;4.5334363;-6.1766906;3.1399915;IRRE
update expire field with remaining time from cache timestamp till now in seconds;-3.7673426;1.6234176;-1.687812;2.5444267;0.49072382;-1.403747;CODE
if there is no configured pattern not matched;-0.39526615;-2.1401887;4.9004183;-2.8697896;-4.444004;0.8809555;-
tatic final string url enablehttps https localhost httpsport http localhost httpport;-15.164757;-14.0401945;-4.8424354;0.4853927;-8.043468;-2.660615;CODE
private static tokenlimitconfig config;-2.750187;-11.389232;1.0726279;4.4816413;-1.6271147;-4.2844195;CODE
reset the static counter in testhandler before each test;-4.4931655;-3.148207;5.8493977;5.8866625;-0.14334327;-1.3962648;IRRE
thread sleep 1000 to give time for expire in to substract 1 second unit;-7.054163;-4.4843345;4.4864597;-3.5182457;-2.586375;-2.045183;CODE
request getrequestheaders put headers x forwarded for 108 107 10 9 distinct ip address;-14.661013;-10.501025;-7.023654;-3.3293176;-3.6839144;-0.006922292;CODE
check for exceptions;9.850319;0.3675467;-1.893461;-3.6407876;3.0796075;-6.814577;CODE
throws an exception if an exception was thrown by the task;0.7954211;4.975471;6.386283;-1.2222481;2.0786688;3.2561865;CODE
make sure that there are at least one element is 400;-0.5903476;2.6894937;7.0986643;-7.418782;-0.22298798;-0.5167645;-
check for exceptions;9.850319;0.3675467;-1.893461;-3.6407876;3.0796075;-6.814577;CODE
throws an exception if an exception was thrown by the task;0.7954211;4.975471;6.386283;-1.2222481;2.0786688;3.2561865;CODE
add one extra call with no xforwardedfor header to make sure that the token limit is applied to the correct ip address;-7.6397696;6.0945106;1.4815646;1.5256097;0.39112955;-1.4081198;CODE
make sure that there are exactly one element as 400;-3.1097744;2.0870078;6.356071;-8.697809;2.4197464;-0.046285797;-
check for exceptions;9.850319;0.3675467;-1.893461;-3.6407876;3.0796075;-6.814577;CODE
throws an exception if an exception was thrown by the task;0.7954211;4.975471;6.386283;-1.2222481;2.0786688;3.2561865;CODE
make sure at least there are some duplicated entries;0.032979038;10.102476;0.038758732;-5.1916585;3.3235667;-2.1789205;-
return true duplicate found;6.2936573;-2.346918;-2.5565007;-3.2175896;2.529128;1.1612812;IRRE
return false no duplicates;3.4430616;-0.07299606;-5.027856;-6.2603297;3.0317707;0.790979;IRRE
return counter 1 at least one distinct found;-3.8061907;-7.0009584;6.268558;-6.860813;5.437901;2.3911688;IRRE
static final logger logger loggerfactory getlogger traceabilityhandlertest class;-15.310579;-9.5648;-6.290806;2.7241516;-2.6842337;-3.553833;CODE
static undertow server null;-2.2807653;-16.392838;1.1014;0.49364966;-2.9773555;-1.9723932;CODE
beforeclass;12.127395;-8.180668;0.45016712;-0.81321055;0.65749824;-2.326138;CODE
public static void setup;11.771306;9.026115;-15.023361;-0.0022898763;2.5181966;-3.0345616;CODE
if server null;6.838539;-19.70702;12.955639;-3.2856054;-1.5481519;1.7887744;-
logger info starting server;0.6206892;-7.0088053;-0.82789886;2.6667566;-0.09360853;-6.0132895;-
httphandler handler gettesthandler;-3.8145368;-3.278905;-13.396685;6.23341;-6.2936416;-4.3879128;IRRE
traceabilityhandler traceabilityhandler new traceabilityhandler;-9.554301;-3.40633;-11.596108;3.5736024;-4.4115105;-5.2046595;CODE
traceabilityhandler setnext handler;-1.186035;-8.312074;-2.5157511;4.220831;-2.8506336;-5.8576064;IRRE
handler traceabilityhandler;0.99615675;-8.2753;-6.3872204;3.5217707;-5.5975904;-4.584693;-
server undertow builder;1.1807814;-7.3016505;-5.5937166;4.196941;1.1750051;-3.6727731;CODE
addhttplistener 7080 localhost;-8.4652195;-2.1154327;-16.760836;1.808851;-2.463615;-2.27691;TASK
sethandler handler;7.514115;-10.604296;-0.051014356;3.1431353;-4.7376513;-5.7914357;IRRE
build;23.410732;-7.8232465;-9.517694;-0.8425552;-1.2684431;-1.5979351;-
server start;12.8713665;-6.131461;-4.450728;0.44454852;-3.085888;-4.5521135;-
afterclass;12.584249;-7.3253717;1.594402;-1.8191364;0.8114858;-2.6018422;IRRE
public static void teardown throws exception;4.15831;8.669235;-14.386218;0.1252016;6.383163;-3.0416496;CODE
if server null;6.838539;-19.70702;12.955639;-3.2856054;-1.5481519;1.7887744;-
try;24.964657;-12.204622;1.8833715;-6.0310497;-4.012088;-0.8646642;CODE
thread sleep 100;7.599301;-4.9935327;-6.833791;-5.3753963;-3.1344628;-2.871705;CODE
catch interruptedexception ignored;0.7460027;-5.418996;-4.494861;-3.3090878;4.011072;-3.0656836;CODE
server stop;9.824438;-12.413797;-4.951724;-1.4913965;-7.243759;-3.8625462;-
