clean_comment;v1;v2;v3;v4;v5;v6;label
digitmap put uff16 6 fullwidth digit 6;-1.688791;19.107357;1.0476297;4.547842;-7.201577;-0.32736525;-
digitmap put u0666 6 arabic indic digit 6;-6.518823;20.911543;6.5874567;5.1584935;-12.052483;-4.136083;CODE
digitmap put uff17 7 fullwidth digit 7;-2.8118358;19.23574;1.7836283;3.6902552;-6.0596633;-0.3519282;-
digitmap put u0667 7 arabic indic digit 7;-7.0813184;20.57671;6.883256;4.142405;-11.516425;-3.6350114;CODE
digitmap put uff18 8 fullwidth digit 8;-2.914337;19.359592;1.9356228;4.2760077;-5.7937593;-0.4066082;-
digitmap put u0668 8 arabic indic digit 8;-6.8312907;20.878962;6.5336304;4.745451;-11.971508;-3.3351903;CODE
digitmap put uff19 9 fullwidth digit 9;-2.4628866;18.924374;2.3265607;3.6117902;-6.1276493;-0.028819703;-
digitmap put u0669 9 arabic indic digit 9;-8.845396;22.129581;7.997112;5.0433607;-12.777254;-3.8534067;CODE
empty string;14.033659;0.8378804;0.5256711;-4.6439285;-1.0052906;-0.057664767;CODE
look for ipv6 brackets and remove brackets for parsing;-2.4823706;-1.7097026;-3.2223954;1.2204797;5.6174842e-05;-2.955048;CODE
this is supposed to be an ipv6 literal;0.92693436;-2.386137;4.2766953;0.15226853;-2.51577;-2.3582604;CODE
remove brackets from ipv6;9.439654;1.0485659;-0.70638216;-2.2838843;-0.67559206;-1.7501283;CODE
look for ip addresses;10.942456;-0.49007392;-1.1120903;-2.9036741;-1.073637;-0.09708764;TASK
see if it is ipv4 address;3.0927148;-0.61989605;-1.2816845;0.566186;-6.1639876;4.2421947;TASK
if not see if it is ipv6 address;-5.2081313;-1.5451907;0.20185183;3.3718967;-6.679956;10.086223;TASK
if ipv4 is found when ipv6 is expected;-5.948324;0.16102228;-3.1844296;5.237177;-3.9252167;9.897129;-
invalid address ipv4 address surrounded with brackets;-3.9374316;6.833041;0.040279485;4.380656;-5.9789743;-2.9053664;TASK
if an ipv4 or ipv6 address is found;-3.7874868;-0.95795333;-4.9349413;3.0301638;-10.439126;7.75358;TASK
is an ip address;9.732097;-0.3387925;0.31421107;-1.6486454;-4.217048;0.23046866;TASK
no matches found;11.651791;-0.17812948;0.43278795;-1.6264485;-1.4645474;2.6544003;-
if the address was specified as a single string we can;-10.370765;-9.372074;-2.547658;3.1984043;-11.113007;9.438212;TASK
directly copy it into the byte array;2.2612667;-5.150813;-0.6895604;0.5368657;0.19958137;-3.1119924;CODE
if the address was passed in two parts e g when dealing;-8.326314;-5.2720337;2.994751;0.37700582;-7.556123;3.0229023;CODE
with a class a address representation we place the;0.9695938;-1.8067273;1.312954;0.3320062;-1.0026957;-0.40119377;TASK
first one in the leftmost byte and the rest in the three;-16.197779;0.5160771;-1.781502;1.9236065;-10.098415;-8.388935;CODE
remaining bytes of the address array;7.12734;-2.7901888;-3.357625;0.2225369;-3.6798828;-2.3923247;TASK
if the address was passed in three parts e g when;-6.3486705;-2.9724329;4.7437344;2.39237;-7.610085;2.6010065;TASK
dealing with a class b address representation we place;-5.023316;0.97358316;7.732281;1.9858731;-0.5064245;-1.2732196;TASK
the first two parts in the two leftmost bytes and the;-11.466694;-2.5550964;-2.9500194;2.7801611;-9.844269;-8.17675;CODE
rest in the two remaining bytes of the address array;-2.897535;-3.7992218;-2.523757;2.070291;-4.838668;-7.75944;CODE
and now for the most common four part case this time;-11.216082;-4.485626;5.937648;2.5591526;-2.0483367;-6.0587873;CODE
there s a byte for every part yuppiee;-5.139703;-0.86905533;7.721719;3.0803747;-4.396997;-0.45335022;CODE
bail out if the string is shorter than;-0.17663144;-7.206888;0.5559213;0.9004388;-5.8602695;2.023129;CODE
can be wrapped in;8.758599;-1.3008269;5.0849323;-1.4617553;1.176982;-0.4841083;-
starting mean we need to have at least one more;-11.534288;-6.3807764;5.424074;1.6863186;-0.31865677;0.79520047;TASK
check this ipv4 address has 3 dots ie a b c d;-8.024863;8.554715;7.693714;2.422654;-11.134218;-3.2422326;CODE
disables the dns cache i e useful when testing dns;-4.5640044;0.36675414;0.5352493;1.9582717;1.4934369;-4.4908953;IRRE
connectivity;14.756393;0.21721345;0.048614986;-0.57029235;0.3580082;0.5580868;-
string pvhn new string records length 4;1.2516552;11.389575;-0.46075872;2.8086443;-2.606863;0.27712482;CODE
sort the srv rrs by priority lower is preferred and weight;-6.6336017;1.8079413;-3.825803;2.439879;-1.5728734;-5.964741;-
todo check here for broken records as missing transport;-2.42677;-0.2676642;4.124224;-0.6972563;5.1169596;-1.3062751;CODE
we don t understand this naptr maybe it s not for sip;-12.884205;-1.5148453;14.285316;-0.023828665;1.1364697;0.49281088;CODE
sort the srv rrs by rr value lower is preferred;-2.9082296;2.785163;-3.6886797;2.4240403;-3.1139808;-4.328413;IRRE
sorts naptr records by order low number first preference low;-7.247359;5.3963256;-5.78833;5.3070936;0.7951309;-5.3319025;CODE
number first and protocol 0 tls 1 tcp 2 udp;-6.9284225;18.497498;-3.5248365;-0.7521841;-3.2870708;4.130949;-
first tries to define the priority with the naptr order;-8.485905;-4.24266;-2.5840645;7.3118134;-1.6557693;-3.7579484;CODE
second tries to define the priority with the naptr;-6.3495297;-3.2897997;1.6051532;7.271907;0.16142504;-4.366104;CODE
preference;15.84893;-0.7899377;0.6572816;-1.0044198;0.071251795;0.87866986;CODE
finally defines the priority with the naptr protocol;-2.245259;-2.6844306;-2.0137093;7.896947;-1.4584432;-5.4891205;CODE
return 2 udp;13.159525;2.3892868;1.101438;-3.6534567;-2.0068235;-0.12717795;IRRE
is null;15.351578;-0.67794144;2.3442967;-2.8611867;-0.69109863;1.4778953;-
transform ipv6 literals into normal addresses;3.147243;1.3720096;-2.9531076;-0.2710909;-1.1190839;-5.174174;CODE
this is supposed to be an ipv6 literal;-2.1689222;-2.954338;5.1764855;2.381122;-2.9939618;-2.7574916;CODE
this was supposed to be a ipv6 address but it s not;-13.174147;-4.9130945;13.183789;1.2777078;-6.673778;1.7033004;TASK
attempt parse as ipv4 address;6.2457595;1.4329529;-1.9914197;-1.5590606;-2.5454621;-0.54443955;TASK
if not ipv4 parse as ipv6 address;0.08874306;4.926758;-2.8857887;0.19450505;-3.5752711;5.4778337;TASK
hould not happen;6.983662;-1.984123;8.967682;-3.1197913;3.996395;0.23398042;-
create a new inetaddress filled with the;1.236997;0.10933886;-1.3321604;6.169012;-1.8246994;-5.517161;TASK
domain name to avoid ptr queries;5.002913;0.795172;0.46000862;0.23154946;1.7261586;-3.3799186;CODE
hould not happen;6.983662;-1.984123;8.967682;-3.1197913;3.996395;0.23398042;-
note that we intentionally do not use our parallel resolver here;-11.561477;-7.2099175;6.7555842;-2.2904088;7.9893975;-2.2756171;CODE
for starters we d like to make sure that it works well enough;-12.645198;-6.549116;10.82407;-3.4621603;5.5655546;-1.8880951;CODE
with srv and naptr queries we may then also adopt it for as;-14.758467;0.53080875;4.2307434;-1.4111447;5.9516597;-2.0285034;CODE
and aaaas once it proves to be reliable posted on 2010 11 24;-11.401363;4.3412247;9.967934;-1.4269063;-1.3513803;-6.2426963;CODE
hould not happen;8.209599;-1.6400807;7.5385385;-4.176489;3.2579813;0.092814386;-
note that we intentionally do not use our parallel resolver here;-7.245004;-5.9953337;5.6934195;-3.4962065;6.584546;-2.0024688;CODE
for starters we d like to make sure that it works well enough;-12.645198;-6.549116;10.82407;-3.4621603;5.5655546;-1.8880951;CODE
with srv and naptr queries we may then also adopt it for as;-14.758467;0.53080875;4.2307434;-1.4111447;5.9516597;-2.0285034;CODE
and aaaas once it proves to be reliable posted on 2010 11 24;-11.401363;4.3412247;9.967934;-1.4269063;-1.3513803;-6.2426963;CODE
make domain name absolute if requested;7.2033486;0.57798654;-2.905795;0.38791698;-1.4232469;0.058520824;CODE
sort the srv rrs by priority lower is preferred;-0.57715195;0.94890255;-1.819414;2.4576008;-1.4285498;-5.032309;-
sort the srv rrs by weight larger weight has a proportionately;-8.472364;-1.3445841;-0.3877445;2.8566976;-2.9878736;-7.941558;-
higher probability of being selected;4.3564296;-1.3482772;2.8197036;1.9985794;-1.6707761;-3.5924253;CODE
sort the current priority;11.601975;-2.0775437;-2.2291026;0.682376;-0.6926715;-0.5137105;-
reinit variables for the next priority;5.3085675;-3.2823486;-2.0129979;1.8881099;1.549798;-2.6260934;IRRE
loops over the items of the current priority;1.2627215;-6.132038;-3.329937;4.351511;-1.4397352;-4.5843954;IRRE
compute a random number in 0 totalpriorityweight;3.7670186;2.2076712;-4.3634806;2.2993102;-2.2886136;-4.0765514;IRRE
move the selected item on top of the unsorted items for this;-11.003657;-6.9525332;-9.012768;4.0491314;-5.0735617;-7.402555;CODE
priority;15.889124;-0.23025368;1.2393019;-3.6180065;-0.18078166;0.5925689;-
move to next index;9.310978;-0.80577093;-1.3200446;-2.2318692;-1.3706974;1.059431;-
compute the max born;10.10472;-1.1080818;-1.4138864;0.73219466;-2.697061;-1.783027;-
compute a random number in 0 totalpriorityweight;3.7670186;2.2076712;-4.3634806;2.2993102;-2.2886136;-4.0765514;IRRE
if we found the selecting record;5.6644483;-5.584302;-1.8516241;0.3537744;-2.9981513;7.7305307;CODE
switch between startindex and j;6.6448913;2.303294;-2.0357888;0.17745087;-1.5248532;0.5887257;CODE
break the loop;11.863602;-2.2040834;0.7943648;-1.848196;1.4305995;0.6388992;IRRE
len 16;14.187254;1.6155647;1.4204477;-4.8236575;-1.76783;-0.064791;-
validate;15.043135;-0.22106378;0.45197734;-6.066846;-0.033083364;-0.0006091214;-
reset bounds;13.221794;-0.061328538;0.1710925;-2.802559;0.32229254;0.14780998;IRRE
catch exception e null numberformat illegalargument;0.3211649;12.013803;1.5632411;2.104723;0.47401628;1.5522093;CODE
catch exception exc null numberformat illegalargument;-0.66761774;12.983738;-1.6795578;2.7233315;3.2055752;2.7478411;CODE
as apikeys are in the config file we need to mask them;-12.302744;-4.060938;-0.9937382;-2.853513;1.1301335;-0.636895;CODE
if hashenabled there is no need to mask in the first place;-19.032782;-7.7274246;1.7347955;-0.35032743;-0.5612706;2.495345;TASK
only goes to the next handler the apikey verification is passed successfully;-12.77047;-5.4764366;-0.2947688;-0.27016917;4.196308;-1.9086235;CODE
iterate all the apikey entries to find if any of them matches the request path;-2.0585158;-4.311888;-6.5154495;-6.905877;-3.121882;-2.5193393;CODE
found the matched prefix validate the apikey by getting the header and compare;0.67061454;-0.9066475;-4.06732;-4.017366;-1.6276736;-1.4004017;IRRE
hash the apikey and compare with the one in the config;3.868408;-1.6929471;-3.3541286;-3.2145863;-1.9179845;-2.853238;CODE
there is no way to get here as the validatepassword will not throw any exception;-5.396943;-4.348162;3.7429032;-9.352982;2.923612;-2.2883825;CODE
if not hash enabled then compare the apikey directly;6.686547;-0.954057;-1.6767389;-3.9658527;-0.7782591;2.551179;IRRE
the request path is no in the configuration consider pass and go to the next handler;-3.9076335;-2.8376818;-2.3563037;-8.441192;0.17572469;-1.4154696;CODE
at this moment if not matched then return an error message;3.8850646;-2.43602;0.49001607;-3.224447;-0.26752302;1.5274063;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
if apikey is encrypted we need to decrypted it here;3.1210248;-2.6655273;0.052273817;-4.933696;-0.35245293;3.785375;TASK
https github com networknt light hash command line tool to hash the clear text key;-5.248366;7.4656157;-2.2212594;-4.2833424;-0.85822475;-2.7269883;CODE
path prefix auth mapping;11.685046;2.676394;-1.4340426;-5.6951513;-0.53948957;-0.054822095;-
json format;13.5028;0.50101537;0.27429593;-7.383332;-0.513419;-0.824986;CODE
the object is a list of map we need convert it to pathprefixauth object;-13.119705;-0.71869236;-5.63772;-4.6552453;-0.15150608;-5.522965;IRRE
a customized logger appender defined in default logback xml;-1.4531765;2.265067;-3.350096;0.95402306;1.6121676;-5.1073895;CODE
this is a json string and we need to parse it;-4.0360427;-5.339238;3.2346456;-4.236648;0.324887;1.1660005;CODE
this is a comma separated string;7.4292383;0.1398329;2.1483967;-1.8227654;-4.2119417;-0.9524544;CODE
this is a json string and we need to parse it;-4.0360427;-5.339238;3.2346456;-4.236648;0.324887;1.1660005;CODE
this is a comma separated string;7.4292383;0.1398329;2.1483967;-1.8227654;-4.2119417;-0.9524544;CODE
add audit timestamp;11.598981;-0.27239302;-1.2998712;-3.6725078;0.055318188;-0.22073191;TASK
dump audit info fields according to config;5.466619;-0.49197853;-3.3208365;-0.9184824;1.294133;-3.6791224;-
dump request header request body path parameters query parameters and request cookies according to config;-16.595793;16.10229;-13.563549;-1.1259098;3.5725887;-3.9180799;CODE
dump serviceid from server yml;8.328227;0.15659888;-4.5048523;-0.8802901;-0.0053282618;-0.6371631;CODE
response status code and response time;7.046965;3.2187994;-4.1054225;-1.6322777;-0.1485997;2.4924326;CODE
add additional fields accumulated during the microservice execution;1.8340745;-2.675712;-3.3857694;2.1999824;1.08453;-5.1912427;TASK
according to the config;10.520163;-2.5967076;0.6121532;0.73310673;0.2152969;-0.62562245;-
audit the response body;11.423328;-1.0545156;-2.2700367;-1.7107906;-0.43072423;0.27978587;CODE
audit entries only is it is an error if auditonerror flag is set;-15.706393;-0.4106285;-2.1673422;-3.6843526;-1.5510043;-0.21242157;IRRE
if the parsedbodystring is larger than the max size we will truncate it;-14.382853;-7.5436254;-3.870372;-2.3030875;-7.4801207;7.492222;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-13.180481;27.8163;-8.548286;-4.086855;10.438328;7.0665216;CODE
connection client connect new uri http localhost 7080 http2client worker http2client ssl http2client buffer pool optionmap empty get;-19.138502;32.58583;-9.665312;-5.537538;12.833313;7.505854;CODE
status will only be returned when auditonerror is true;4.5387597;-1.0386547;0.1231938;-3.3873534;1.5998595;0.46793243;IRRE
response body will only be returned when auditonerror is true;3.0360782;-1.0078334;-0.75337;-3.6079223;0.97172767;0.40035492;CODE
inject the mock appender;12.03694;-1.0331953;-0.69972086;-4.9719367;0.42304745;-1.0813856;CODE
remove the mock appender;12.207142;-1.036437;-0.5110929;-4.693528;0.243443;-0.7536065;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-13.180481;27.8163;-8.548286;-4.086855;10.438328;7.0665216;CODE
mock configuration and set auditonerror to true;5.962197;0.30462962;-0.9663516;-3.5961304;2.487815;-1.6458975;IRRE
todo need to keep a lookup table to map the hash to host ip using index in the;-17.710873;0.4567666;-4.2975154;-11.288425;0.030052772;-8.29471;CODE
urls is not reliable as the sequence will be changed after service restart;-2.6556284;-0.92516834;1.6803375;-3.6201625;4.335815;-3.1813903;-
maybe we need somehow to have an instanceid for each service instance uuid will;-10.479798;-4.0924172;1.9587715;-5.550196;1.5694821;0.47345605;CODE
do the job it will be registered as extra parameter like public key and public;-9.863371;-0.85594237;-1.34874;-3.0602388;1.6125886;-5.2449994;CODE
key certificate of the service;11.039632;0.5113223;-2.381198;-2.0218015;-2.011025;-1.0354879;-
convert hash to an index in urls this assumes there are the same number;-7.036894;-3.0103562;-3.1034868;-4.8714294;-2.8147726;-5.121237;CODE
this will be changed later on;7.7714725;-1.5838922;3.6578765;-1.5913436;2.0607076;-0.67898446;CODE
select one from a list of urls;7.0042396;-1.7271405;-3.5046644;-2.1392558;-2.1541772;-1.6648377;CODE
get the address of the localhost;8.815975;-1.4300075;-3.1788409;-1.4528667;-2.4947937;-0.57036006;TASK
get ip address for this host;9.391116;-0.34245545;-2.7957616;-2.2037866;-1.6353238;-0.27920598;CODE
search for a url in the same ip first;2.2482746;-1.0646524;-3.7446985;-1.1543028;-3.4012513;-0.68057597;CODE
round robin within localurls;8.594896;0.9086971;0.56076473;-2.3552866;0.939505;-2.1029158;-
round robin within urls;9.181186;0.9145758;0.78435373;-2.7691941;-0.77638924;-1.8101399;-
cache the idx for each service so that the index is per service for the round robin;-17.287361;-3.806613;-9.689022;-12.038047;-3.2979825;-8.590267;CODE
get positive int;13.070238;1.3897821;0.20640764;-4.920663;-0.34365356;0.40240532;CODE
todo complete the test cases when the class is completed need implementation;-5.9104686;-1.0089039;2.2855978;-3.2250376;5.6782846;-2.7940981;CODE
assert assertequals url urlimpl valueof http 127 0 0 1 8081 v1;-13.4789295;21.938997;1.3202516;1.1353593;-7.4344244;-0.5951587;CODE
no local host url available go round robin;3.1519678;3.5430944;0.7016512;-2.6742568;1.3680011;1.4077213;-
assert assertequals url urlimpl valueof http 127 0 0 1 8082 v1;-13.174936;21.288628;1.3083173;1.532157;-8.008278;-0.60050476;CODE
assert assertequals url urlimpl valueof http 127 0 0 1 8083 v1;-13.193084;21.78245;1.9161452;1.5153607;-7.7267685;-0.725734;CODE
assert assertequals url urlimpl valueof http 127 0 0 1 8084 v1;-12.068949;21.081936;0.12701713;0.81228465;-5.6119676;0.18226501;CODE
assert assertequals url urlimpl valueof http 127 0 0 1 8081 v1;-13.4789295;21.938997;1.3202516;1.1353593;-7.4344244;-0.5951587;CODE
assert assertequals url urlimpl valueof http 127 0 0 1 8082 v1;-13.174936;21.288628;1.3083173;1.532157;-8.008278;-0.60050476;CODE
verify the header with the config file assuming it is basic authentication first;-0.49641454;-1.9084289;-5.481122;-3.5869617;-1.0301774;-1.0205889;CODE
check if the length is greater than 6 for issue1513;-1.3116195;-2.4849997;0.91326827;-0.55745095;-5.3348236;-0.056463033;CODE
if the return value is false we need to stop the handler and return immediately;-10.343105;-7.7058616;-2.807964;-6.55476;-0.16912724;3.5728855;IRRE
this is to handler the client with pre emptive authentication with response code 401;-9.486157;2.0995843;-4.0027533;-4.2654767;3.0882096;-2.8339672;CODE
this is to handler the client with pre emptive authentication with response code 401;-9.486157;2.0995843;-4.0027533;-4.2654767;3.0882096;-2.8339672;CODE
if user cannot be found in the config return immediately;3.4940407;-3.4975147;-2.068067;-1.2835875;-1.4956895;4.7332506;CODE
at this point we know the user is found in the config file;-5.0683885;-5.066553;-0.03945265;-3.9769492;-1.7035086;1.5288582;CODE
call ldaputil with ldap authentication and authorization given user is matched password is empty and ad is enabled;-18.79515;5.741419;-12.089796;-6.765118;-0.38753408;-0.3155751;IRRE
if username matches config password matches config and path matches config pass;-3.5505083;6.210057;-7.191718;-3.0205476;-0.74205863;6.731968;-
here we have passed the authentication let s do the authorization with the paths;-2.9299593;-2.3204956;-0.5309502;-7.309018;2.8974714;-1.0087742;CODE
not basic token check if the oauth 2 0 bearer token is allowed;0.24252114;1.0976124;-2.573411;-4.882924;-4.6447964;1.1359392;IRRE
bearer token is allowed we need to validate it and check the allowed paths;-3.2042038;-3.0368652;-2.0664113;-6.5045776;-0.3580687;-0.6824526;TASK
check the path for authorization;12.103544;-0.8882418;-1.8544189;-3.9958112;-0.67977273;0.28221455;META
as passwords are in the config file we need to mask them;1.6433684;-2.720294;-0.035171933;-5.9684477;0.06542405;-0.51850295;TASK
inject the basicauthhandler before the testhandler for security;4.8945513;-0.713837;-3.779592;-2.294975;2.907103;-2.6254783;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
inject the basicauthhandler before the testhandler for security;4.8945513;-0.713837;-3.779592;-2.294975;2.907103;-2.6254783;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
inject the basicauthhandler before the testhandler for security;4.8945513;-0.713837;-3.779592;-2.294975;2.907103;-2.6254783;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
inject the basicauthhandler before the testhandler for security;4.8945513;-0.713837;-3.779592;-2.294975;2.907103;-2.6254783;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
connection client connect new uri http localhost 17352 http2client worker http2client ssl http2client buffer pool optionmap empty get;-20.578392;33.705513;-9.133986;-5.8742466;13.197273;7.280699;CODE
map string userauth users the key is the username to locate the object;-0.34675765;1.6352037;-5.536197;-4.044038;-1.2231405;-1.788858;CODE
the value can be a string from the config server or in values yml;-0.7427359;-0.19962397;-3.7295887;-7.6561327;-2.8964005;-2.7859693;IRRE
it must start with in the beginning;2.558818;-3.768637;1.567957;-0.32429093;-2.5364134;1.065984;CODE
if the basic auth is enabled and users is empty we throw the configexception;-12.246479;-4.0702734;-6.0935063;-5.6040416;-1.3698466;5.9295163;CODE
the password might be encrypted;8.12516;-2.5614724;0.31026757;-1.8767616;-1.554806;1.1931503;-
if the form data is file read it as fileitem else read as string;-12.244722;5.0220814;-10.161334;-5.6715345;-4.931304;3.6172428;CODE
if the form data is file read it as fileitem else read as string;-12.244722;5.0220814;-10.161334;-5.6715345;-4.931304;3.6172428;CODE
ignore size 0;12.02747;1.5055287;2.2662556;-3.8821259;-0.19307695;0.22188061;-
request body will be parsed during validation and it is attached to the exchange in json;-17.738098;-4.3655577;-5.610885;-7.763282;-0.8648055;-6.310837;IRRE
it could be a map or list so treat it as object in the attachment;-15.435078;-4.232272;-0.93308866;-8.721322;-2.100772;-4.81079;CODE
parse the body to map or list if content type is application json;-0.25284734;1.113908;-5.8329997;-4.7745533;-1.6029775;-1.4941576;IRRE
attach the unparsed request body into exchange if the cacherequestbody is enabled in body yml;-5.6882176;-1.4699322;-7.2045474;-4.6919823;-0.2370273;-2.8470387;CODE
attach the parsed request body into exchange if the body parser is enabled;0.01812363;-4.0172215;-6.6434383;-3.9915133;-0.8765503;-1.3088219;IRRE
this will ensure that the next handler won t be called;1.9083253;-4.467756;1.7726299;-3.4184747;1.9859538;-0.52246875;IRRE
attach the parsed request body into exchange if the body parser is enabled;0.01812363;-4.0172215;-6.6434383;-3.9915133;-0.8765503;-1.3088219;IRRE
error here the content type in head doesn t match the body;0.46322358;-0.3495595;1.482402;-3.1358967;-1.425087;0.21490312;TASK
if this is the get or delete request the body wil be null but we still need to go to the next handler;-27.447525;-3.9133162;-4.959136;-19.599327;-4.2983904;0.303;CODE
this config flag should only be enabled on non production environment for troubleshooting purpose;-10.96572;-0.39807847;2.7229528;-4.8538003;4.6313567;-5.166282;CODE
todo;14.443668;0.11666084;1.3855932;-7.5596695;-0.021046111;-0.16315319;TASK
todo;14.443668;0.11666084;1.3855932;-7.5596695;-0.021046111;-0.16315319;TASK
if an empty string is passed in we should not try to parse it just cache it;-13.383001;-5.750183;-1.3340751;-11.406855;-3.2361183;2.8634143;CODE
handle list case;13.41418;0.25443804;0.7166423;-4.6571975;0.34869865;0.086778864;CODE
handle non list case;11.585861;0.018168038;0.866181;-4.294249;-0.004254242;-0.046004925;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
as content type and body is mismatched the body will be ignored;-1.9392022;-1.9748714;-0.46689403;-2.9008715;-1.8240278;0.019255683;-
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
as content type and body is mismatched the body will be ignored;-1.9392022;-1.9748714;-0.46689403;-2.9008715;-1.8240278;0.019255683;-
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
request getrequestheaders put headers content type application json;2.7159395;10.526785;-6.408451;-2.1063774;3.4101667;1.7985992;CODE
connection client connect new uri http localhost 7080 http2client worker http2client buffer pool optionmap empty get;-17.76346;32.437996;-10.032461;-3.1781945;12.252642;8.350394;CODE
