"TASK"	"IRRE"	"OUTD"	"META"	"CODE"	"COMMENT_SMELL"
0	0	0	0	0	"having same weights for all samples (or features)."
0	0	0	0	0	"weights : ndarray of shape (n_samples,) or (n_features,), default=None"
0	0	0	0	0	"If axis is set to 0 shape is (n_samples,) or"
0	0	0	0	0	"if axis is set to 1 shape is (n_features,)."
0	0	0	0	0	"If it is set to None, then samples are equally weighted."
0	0	0	0	0	".. versionadded:: 0.24"
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"means : ndarray of shape (n_features,) or (n_samples,), dtype=floating"
0	0	0	0	0	"Updated feature-wise means if axis = 0 or"
0	0	0	0	0	"sample-wise means if axis = 1."
0	0	0	0	0	"variances : ndarray of shape (n_features,) or (n_samples,), dtype=floating"
0	0	0	0	0	"Updated feature-wise variances if axis = 0 or"
0	0	0	0	0	"sample-wise variances if axis = 1."
0	0	0	0	0	"n : ndarray of shape (n_features,) or (n_samples,), dtype=integral"
0	0	0	0	0	"Updated number of seen samples per feature if axis=0"
0	0	0	0	0	"or number of seen features per sample if axis=1."
0	0	0	0	0	"If weights is not None, n is a sum of the weights of the seen"
0	0	0	0	0	"samples or features instead of the actual number of seen"
0	0	0	0	0	"samples or features."
0	0	0	0	0	"Notes"
0	0	0	0	0	"-----"
0	0	0	0	0	"NaNs are ignored in the algorithm."
0	0	0	0	0	"Examples"
0	0	0	0	0	"--------"
0	0	0	0	0	">>> from sklearn.utils import sparsefuncs"
0	0	0	0	0	">>> from scipy import sparse"
0	0	0	0	0	">>> import numpy as np"
0	0	0	0	0	">>> indptr = np.array([0, 3, 4, 4, 4])"
0	0	0	0	0	">>> indices = np.array([0, 1, 2, 2])"
0	0	0	0	0	">>> data = np.array([8, 1, 2, 5])"
0	0	0	0	0	">>> scale = np.array([2, 3, 2])"
0	0	0	0	0	">>> csr = sparse.csr_matrix((data, indices, indptr))"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[8, 1, 2],"
0	0	0	0	0	"[0, 0, 5],"
0	0	0	0	0	"[0, 0, 0],"
0	0	0	0	0	"[0, 0, 0]])"
0	0	0	0	0	">>> sparsefuncs.incr_mean_variance_axis("
0	0	0	0	0	"... csr, axis=0, last_mean=np.zeros(3), last_var=np.zeros(3), last_n=2"
0	0	0	0	0	"... )"
0	0	0	0	0	"(array([1.33, 0.167, 1.17]), array([8.88, 0.139, 3.47]),"
0	0	0	0	0	"array([6., 6., 6.]))"
0	0	0	0	0	"else: # axis == 0"
0	0	0	0	0	"Scale each feature of the data matrix by multiplying with specific scale"
0	0	0	0	0	"provided by the caller assuming a (n_samples, n_features) shape."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Matrix to normalize using the variance of the features. It should be"
0	0	0	0	0	"of CSC or CSR format."
0	0	0	0	0	"scale : ndarray of shape (n_features,), dtype={np.float32, np.float64}"
0	0	0	0	0	"Array of precomputed feature-wise values to use for scaling."
0	0	0	0	0	"Examples"
0	0	0	0	0	"--------"
0	0	0	0	0	">>> from sklearn.utils import sparsefuncs"
0	0	0	0	0	">>> from scipy import sparse"
0	0	0	0	0	">>> import numpy as np"
0	0	0	0	0	">>> indptr = np.array([0, 3, 4, 4, 4])"
0	0	0	0	0	">>> indices = np.array([0, 1, 2, 2])"
0	0	0	0	0	">>> data = np.array([8, 1, 2, 5])"
0	0	0	0	0	">>> scale = np.array([2, 3, 2])"
0	0	0	0	0	">>> csr = sparse.csr_matrix((data, indices, indptr))"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[8, 1, 2],"
0	0	0	0	0	"[0, 0, 5],"
0	0	0	0	0	"[0, 0, 0],"
0	0	0	0	0	"[0, 0, 0]])"
0	0	0	0	0	">>> sparsefuncs.inplace_column_scale(csr, scale)"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[16, 3, 4],"
0	0	0	0	0	"[ 0, 0, 10],"
0	0	0	0	0	"[ 0, 0, 0],"
0	0	0	0	0	"[ 0, 0, 0]])"
0	0	0	0	0	"Scale each row of the data matrix by multiplying with specific scale"
0	0	0	0	0	"provided by the caller assuming a (n_samples, n_features) shape."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Matrix to be scaled. It should be of CSR or CSC format."
0	0	0	0	0	"scale : ndarray of shape (n_features,), dtype={np.float32, np.float64}"
0	0	0	0	0	"Array of precomputed sample-wise values to use for scaling."
0	0	0	0	0	"Examples"
0	0	0	0	0	"--------"
0	0	0	0	0	">>> from sklearn.utils import sparsefuncs"
0	0	0	0	0	">>> from scipy import sparse"
0	0	0	0	0	">>> import numpy as np"
0	0	0	0	0	">>> indptr = np.array([0, 2, 3, 4, 5])"
0	0	0	0	0	">>> indices = np.array([0, 1, 2, 3, 3])"
0	0	0	0	0	">>> data = np.array([8, 1, 2, 5, 6])"
0	0	0	0	0	">>> scale = np.array([2, 3, 4, 5])"
0	0	0	0	0	">>> csr = sparse.csr_matrix((data, indices, indptr))"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[8, 1, 0, 0],"
0	0	0	0	0	"[0, 0, 2, 0],"
0	0	0	0	0	"[0, 0, 0, 5],"
0	0	0	0	0	"[0, 0, 0, 6]])"
0	0	0	0	0	">>> sparsefuncs.inplace_row_scale(csr, scale)"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[16, 2, 0, 0],"
0	0	0	0	0	"[ 0, 0, 6, 0],"
0	0	0	0	0	"[ 0, 0, 0, 20],"
0	0	0	0	0	"[ 0, 0, 0, 30]])"
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Matrix whose two rows are to be swapped. It should be of"
0	0	0	0	0	"CSC format."
0	0	0	0	0	"m : int"
0	0	0	0	0	"Index of the row of X to be swapped."
0	0	0	0	0	"n : int"
0	0	0	0	0	"Index of the row of X to be swapped."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Matrix whose two rows are to be swapped. It should be of"
0	0	0	0	0	"CSR format."
0	0	0	0	0	"m : int"
0	0	0	0	0	"Index of the row of X to be swapped."
0	0	0	0	0	"n : int"
0	0	0	0	0	"Index of the row of X to be swapped."
0	0	0	0	0	"# The following swapping makes life easier since m is assumed to be the"
0	0	0	0	1	"# smaller integer below."
0	0	0	0	0	"# Modify indptr first"
0	0	0	0	0	"Swap two rows of a CSC/CSR matrix in-place."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Matrix whose two rows are to be swapped. It should be of CSR or"
0	0	0	0	0	"CSC format."
0	0	0	0	0	"m : int"
0	0	0	0	0	"Index of the row of X to be swapped."
0	0	0	0	0	"n : int"
0	0	0	0	0	"Index of the row of X to be swapped."
0	0	0	0	0	"Examples"
0	0	0	0	0	"--------"
0	0	0	0	0	">>> from sklearn.utils import sparsefuncs"
0	0	0	0	0	">>> from scipy import sparse"
0	0	0	0	0	">>> import numpy as np"
0	0	0	0	0	">>> indptr = np.array([0, 2, 3, 3, 3])"
0	0	0	0	0	">>> indices = np.array([0, 2, 2])"
0	0	0	0	0	">>> data = np.array([8, 2, 5])"
0	0	0	0	0	">>> csr = sparse.csr_matrix((data, indices, indptr))"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[8, 0, 2],"
0	0	0	0	0	"[0, 0, 5],"
0	0	0	0	0	"[0, 0, 0],"
0	0	0	0	0	"[0, 0, 0]])"
0	0	0	0	0	">>> sparsefuncs.inplace_swap_row(csr, 0, 1)"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[0, 0, 5],"
0	0	0	0	0	"[8, 0, 2],"
0	0	0	0	0	"[0, 0, 0],"
0	0	0	0	0	"[0, 0, 0]])"
0	0	0	0	0	"Swap two columns of a CSC/CSR matrix in-place."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Matrix whose two columns are to be swapped. It should be of"
0	0	0	0	0	"CSR or CSC format."
0	0	0	0	0	"m : int"
0	0	0	0	0	"Index of the column of X to be swapped."
0	0	0	0	0	"n : int"
0	0	0	0	0	"Index of the column of X to be swapped."
0	0	0	0	0	"Examples"
0	0	0	0	0	"--------"
0	0	0	0	0	">>> from sklearn.utils import sparsefuncs"
0	0	0	0	0	">>> from scipy import sparse"
0	0	0	0	0	">>> import numpy as np"
0	0	0	0	0	">>> indptr = np.array([0, 2, 3, 3, 3])"
0	0	0	0	0	">>> indices = np.array([0, 2, 2])"
0	0	0	0	0	">>> data = np.array([8, 2, 5])"
0	0	0	0	0	">>> csr = sparse.csr_matrix((data, indices, indptr))"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[8, 0, 2],"
0	0	0	0	0	"[0, 0, 5],"
0	0	0	0	0	"[0, 0, 0],"
0	0	0	0	0	"[0, 0, 0]])"
0	0	0	0	0	">>> sparsefuncs.inplace_swap_column(csr, 0, 1)"
0	0	0	0	0	">>> csr.todense()"
0	0	0	0	0	"matrix([[0, 8, 2],"
0	0	0	0	0	"[0, 0, 5],"
0	0	0	0	0	"[0, 0, 0],"
0	0	0	0	0	"[0, 0, 0]])"
0	0	0	0	0	"Optionally ignore NaN values."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_features)"
0	0	0	0	0	"Input data. It should be of CSR or CSC format."
0	0	0	0	0	"axis : {0, 1}"
0	0	0	0	0	"Axis along which the axis should be computed."
0	0	0	0	0	"ignore_nan : bool, default=False"
0	0	0	0	0	"Ignore or passing through NaN values."
0	0	0	0	0	".. versionadded:: 0.20"
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"mins : ndarray of shape (n_features,), dtype={np.float32, np.float64}"
0	0	0	0	0	"Feature-wise minima."
0	0	0	0	0	"maxs : ndarray of shape (n_features,), dtype={np.float32, np.float64}"
0	0	0	0	0	"Feature-wise maxima."
0	0	0	0	0	"Useful in efficiently calculating multilabel metrics."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : sparse matrix of shape (n_samples, n_labels)"
0	0	0	0	0	"Input data. It should be of CSR format."
0	0	0	0	0	"axis : {0, 1}, default=None"
0	0	0	0	0	"The axis on which the data is aggregated."
0	0	0	0	0	"sample_weight : array-like of shape (n_samples,), default=None"
0	0	0	0	0	"Weight for each row of X."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"nnz : int, float, ndarray of shape (n_samples,) or ndarray of shape (n_features,)"
0	0	0	0	0	"Number of non-zero values in the array along a given axis. Otherwise,"
0	0	0	0	0	"the total number of non-zero values in the array is returned."
0	0	0	0	1	"# We rely here on the fact that np.diff(Y.indptr) for a CSR"
0	1	0	0	1	"# will return the number of nonzero entries in each row."
0	1	0	0	1	"# A bincount over Y.indices will return the number of nonzeros"
0	0	0	0	0	"# in each column. See ``csr_matrix.getnnz`` in scipy >= 0.14."
0	0	0	0	1	"# astype here is for consistency with axis=0 dtype"
0	0	0	0	0	"This function is used to support sparse matrices; it modifies data"
0	0	0	0	0	"in-place."
0	0	0	0	0	"if rank < n_negative:"
0	0	0	0	0	"return data[rank]"
0	0	0	0	0	"if rank - n_negative < n_zeros:"
0	0	0	0	0	"return 0"
0	0	0	0	0	"return data[rank - n_zeros]"
0	0	0	0	0	"def csc_median_axis_0(X):"
0	0	0	0	0	"if not (sp.issparse(X) and X.format == \"csc\"):"
0	0	0	0	0	"raise TypeError(\"Expected matrix of CSC format, got %s\" % X.format)"
0	0	0	0	0	"indptr = X.indptr"
0	0	0	0	0	"n_samples, n_features = X.shape"
0	0	0	0	0	"median = np.zeros(n_features)"
0	0	0	0	0	"for f_ind, (start, end) in enumerate(itertools.pairwise(indptr)):"
0	0	0	0	0	"# Prevent modifying X in place"
0	0	0	0	0	"data = np.copy(X.data[start:end])"
0	0	0	0	0	"nz = n_samples - data.size"
0	0	0	0	0	"median[f_ind] = _get_median(data, nz)"
0	0	0	0	0	"return median"
0	0	0	0	0	"def _implicit_column_offset(X, offset):"
0	0	0	0	0	"offset = offset[None, :]"
0	0	0	0	0	"XT = X.T"
0	0	0	0	0	"return LinearOperator("
0	0	0	0	0	"matvec=lambda x: X @ x - offset @ x,"
0	0	0	0	0	"matmat=lambda x: X @ x - offset @ x,"
0	0	0	0	0	"rmatvec=lambda x: XT @ x - (offset * x.sum()),"
0	0	0	0	0	"rmatmat=lambda x: XT @ x - offset.T @ x.sum(axis=0)[None, :],"
0	0	0	0	0	"dtype=X.dtype,"
0	0	0	0	0	"shape=X.shape,"
0	0	0	0	0	")"
0	0	0	0	0	"def sparse_matmul_to_dense(A, B, out=None):"
0	0	0	0	0	"if not (sp.issparse(A) and A.format in (\"csc\", \"csr\") and A.ndim == 2):"
0	0	0	0	0	"raise ValueError(\"Input 'A' must be a sparse 2-dim CSC or CSR array.\")"
0	0	0	0	0	"if not (sp.issparse(B) and B.format in (\"csc\", \"csr\") and B.ndim == 2):"
0	0	0	0	0	"raise ValueError(\"Input 'B' must be a sparse 2-dim CSC or CSR array.\")"
0	0	0	0	0	"if A.shape[1] != B.shape[0]:"
0	0	0	0	0	"msg = ("
0	0	0	0	0	"\"Shapes must fulfil A.shape[1] == B.shape[0], \""
0	0	0	0	0	"f\"got {A.shape[1]} == {B.shape[0]}.\""
0	0	0	0	0	")"
0	0	0	0	0	"raise ValueError(msg)"
0	0	0	0	0	"n1, n2 = A.shape"
0	0	0	0	0	"n3 = B.shape[1]"
0	0	0	0	0	"if A.dtype != B.dtype or A.dtype not in (np.float32, np.float64):"
0	0	0	0	0	"msg = \"Dtype of A and B must be the same, either both float32 or float64.\""
0	0	0	0	0	"raise ValueError(msg)"
0	0	0	0	0	"if out is None:"
0	0	0	0	0	"out = np.empty((n1, n3), dtype=A.data.dtype)"
0	0	0	0	0	"else:"
0	0	0	0	0	"if out.shape[0] != n1 or out.shape[1] != n3:"
0	0	0	0	0	"raise ValueError(\"Shape of out must be ({n1}, {n3}), got {out.shape}.\")"
0	0	0	0	0	"if out.dtype != A.data.dtype:"
0	0	0	0	0	"raise ValueError(\"Dtype of out must match that of input A..\")"
0	0	0	0	0	"transpose_out = False"
0	0	0	0	0	"if A.format == \"csc\":"
0	0	0	0	0	"if B.format == \"csc\":"
0	0	0	0	0	"# out.T = (A @ B).T = B.T @ A.T, note that A.T and B.T are csr"
0	0	0	0	0	"transpose_out = True"
0	0	0	0	0	"A, B, out = B.T, A.T, out.T"
0	0	0	0	0	"n1, n3 = n3, n1"
0	0	0	0	0	"else:"
0	0	0	0	0	"# It seems best to just convert to csr."
0	0	0	0	0	"A = A.tocsr()"
0	0	0	0	0	"elif B.format == \"csc\":"
0	0	0	0	0	"# It seems best to just convert to csr."
0	0	0	0	0	"B = B.tocsr()"
0	0	0	0	0	"csr_matmul_csr_to_dense("
0	0	0	0	0	"A.data, A.indices, A.indptr, B.data, B.indices, B.indptr, out, n1, n2, n3"
0	0	0	0	0	")"
0	0	0	0	0	"if transpose_out:"
0	0	0	0	0	"out = out.T"
0	0	0	0	0	"return out"
0	0	0	1	0	"# Authors: The scikit-learn developers"
0	0	0	0	0	"# SPDX-License-Identifier: BSD-3-Clause"
0	0	0	0	0	"Implement an array API compatible (weighted version) of NumPy's 'inverted_cdf'"
0	0	0	0	0	"method when `average=False` (default) and 'averaged_inverted_cdf' when"
0	0	0	0	0	"`average=True`."
0	0	0	0	0	"For an array ordered by increasing values, when the percentile lies exactly on a"
0	0	0	0	0	"data point:"
0	0	0	0	0	"* 'inverted_cdf' takes the exact data point."
0	0	0	0	0	"* 'averaged_inverted_cdf' takes the average of the exact data point and the one"
0	0	0	0	0	"above it (this means it gives the same result as `median` for unit weights)."
0	0	0	0	0	"E.g., for the array [1, 2, 3, 4] the percentile rank at each data point would"
0	0	0	0	0	"be [25, 50, 75, 100]. Percentile rank 50 lies on '2'. 'average_inverted_cdf'"
0	0	0	0	0	"computes the average of '2' and '3', making it 'symmetrical' because if you"
0	0	0	0	0	"reverse the array, rank 50 would fall on '3'. It also matches 'median'."
0	0	0	0	0	"On the other hand, 'inverted_cdf', which does not satisfy the symmetry property,"
0	0	0	0	0	"would give '2'."
0	0	0	0	0	"When the requested percentile lies between two data points, both methods return"
0	0	0	0	0	"the higher data point."
0	0	0	0	0	"E.g., for the array [1, 2, 3, 4, 5] the percentile rank at each data point would"
0	0	0	0	0	"be [20, 40, 60, 80, 100]. Percentile rank 50, lies between '2' and '3'. Taking the"
0	0	0	0	0	"higher data point is symmetrical because if you reverse the array, 50 would lie"
0	0	0	0	0	"between '4' and '3'. Both methods match median in this case."
0	0	0	0	0	"If `array` is a 2D array, the `values` are selected along axis 0."
0	0	0	0	0	"`NaN` values are ignored by setting their weights to 0. If `array` is 2D, this"
0	0	0	0	0	"is done in a column-isolated manner: a `NaN` in the second column, does not impact"
0	0	0	0	0	"the percentile computed for the first column even if `sample_weight` is 1D."
0	0	0	0	0	".. versionchanged:: 0.24"
0	0	0	0	0	"Accepts 2D `array`."
0	0	0	0	0	".. versionchanged:: 1.7"
0	0	0	0	0	"Supports handling of `NaN` values."
0	0	0	0	0	".. versionchanged:: 1.8"
0	0	0	0	0	"Supports `average`, which calculates percentile using the"
0	0	0	0	0	"\"averaged_inverted_cdf\" method."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"array : 1D or 2D array"
0	0	0	0	0	"Values to take the weighted percentile of."
0	0	0	0	0	"sample_weight: 1D or 2D array"
0	0	0	0	0	"Weights for each value in `array`. Must be same shape as `array` or of shape"
0	0	0	0	0	"`(array.shape[0],)`."
0	0	0	0	0	"percentile_rank: scalar or 1D array, default=50"
0	0	0	0	0	"The probability level(s) of the percentile(s) to compute, in percent. Must be"
0	0	0	0	0	"between 0 and 100. If a 1D array, computes all percentiles (along each"
0	0	0	0	0	"axis 0 if `array` is 2D)."
0	0	0	0	0	"average : bool, default=False"
0	0	0	0	0	"If `True`, uses the \"averaged_inverted_cdf\" quantile method, otherwise"
0	0	0	0	0	"defaults to \"inverted_cdf\". \"averaged_inverted_cdf\" is symmetrical with"
0	0	0	0	0	"unit `sample_weight`, such that the total of `sample_weight` below or equal to"
0	0	0	0	0	"`_weighted_percentile(percentile_rank)` is the same as the total of"
0	0	0	0	0	"`sample_weight` above or equal to `_weighted_percentile(100-percentile_rank)`."
0	0	0	0	0	"This symmetry is not guaranteed with non-unit weights."
0	0	0	0	0	"xp : array_namespace, default=None"
0	0	0	0	0	"The standard-compatible namespace for `array`. Default: infer."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"percentile : scalar, 1D array, or 2D array"
0	0	0	0	0	"Weighted percentile at the requested probability level(s)."
0	0	0	0	0	"If `array` is 1D and `percentile_rank` is scalar, returns a scalar."
0	0	0	0	0	"If `array` is 2D and `percentile_rank` is scalar, returns a 1D array"
0	0	0	0	0	"of shape `(array.shape[1],)`"
0	0	0	0	0	"If `array` is 1D and `percentile_rank` is 1D, returns a 1D array"
0	0	0	0	0	"of shape `(percentile_rank.shape[0],)`"
0	0	0	0	0	"If `array` is 2D and `percentile_rank` is 1D, returns a 2D array"
0	0	0	0	0	"of shape `(array.shape[1], percentile_rank.shape[0])`"
0	0	0	0	1	"# `sample_weight` should follow `array` for dtypes"
0	0	0	0	3	"# When sample_weight 1D, repeat for each array.shape[1]"
0	0	0	0	0	"# Sort `array` and `sample_weight` along axis=0:"
0	3	0	0	2	"# Set NaN values in `sample_weight` to 0. Only perform this operation if NaN"
1	2	0	0	1	"# values present to avoid temporary allocations of size `(n_samples, n_features)`."
0	3	0	0	1	"# NaN values get sorted to end (largest value)"
0	0	0	1	2	"# Compute the weighted cumulative distribution function (CDF) based on"
0	0	0	0	0	"# `sample_weight` and scale `percentile_rank` along it."
0	0	0	0	0	"#"
1	1	0	0	0	"# Note: we call `xp.cumulative_sum` on the transposed `sorted_weights` to"
1	1	0	0	0	"# ensure that the result is of shape `(n_features, n_samples)` so"
0	2	0	0	2	"# `xp.searchsorted` calls take contiguous inputs as a result (for"
0	0	0	0	1	"# performance reasons)."
0	0	0	0	0	"# Ignore leading `sample_weight=0` observations"
0	0	0	0	0	"# when `percentile_rank=0` (#20528)"
1	1	0	0	2	"# For each feature with index j, find sample index i of the scalar value"
0	0	0	0	0	"# `adjusted_percentile_rank[j]` in 1D array `weight_cdf[j]`, such that:"
0	0	0	0	0	"# weight_cdf[j, i-1] < adjusted_percentile_rank[j] <= weight_cdf[j, i]."
1	0	0	0	1	"# Note `searchsorted` defaults to equality on the right, whereas Hyndman and Fan"
0	0	0	0	1	"# reference equation has equality on the left."
0	0	0	0	1	"# `percentile_indices` may be equal to `sorted_idx.shape[0]` due to floating"
0	0	0	0	2	"# point error (see #11813)"
0	0	0	0	1	"# From Hyndman and Fan (1996), `fraction_above` is `g`"
0	0	0	0	1	"# Handle case when next index ('plus one') has sample weight of 0"
0	0	0	0	1	"# Search for next index where `weighted_cdf` is greater"
0	0	0	0	1	"# Handle case where there are trailing 0 sample weight samples"
0	0	0	0	1	"# and `percentile_indices` is already max index"
0	0	0	0	0	"# use original `percentile_indices` again"
0	1	0	1	2	"# check that the initialization a sampling from an uniform distribution"
0	2	0	0	1	"# where we can fix the random state"
0	0	0	0	0	"xp_out, is_array_api_compliant = get_namespace(X)"
0	0	0	0	0	"assert xp_out is np_compat"
0	0	0	0	0	"assert not is_array_api_compliant"
0	0	0	0	0	"def test_get_namespace_ndarray_creation_device():"
0	0	0	0	0	"X_np = numpy.asarray([[1, 2, 3]])"
0	0	0	0	0	"with config_context(array_api_dispatch=True):"
0	0	0	0	0	"xp_out, is_array_api_compliant = get_namespace(X_np)"
0	0	0	0	0	"assert is_array_api_compliant"
0	0	0	0	0	"# In the future, NumPy should become API compliant library and we should have"
0	0	0	0	0	"# assert xp_out is numpy"
0	0	0	0	0	"assert xp_out is np_compat"
0	0	0	0	0	"@skip_if_array_api_compat_not_configured"
0	0	0	0	0	"def test_get_namespace_array_api(monkeypatch):"
0	0	0	0	0	"if array_input[0] == \"array_api_strict\":"
0	0	0	0	0	"array_api_strict = pytest.importorskip("
0	0	0	0	0	"\"array_api_strict\", reason=\"array-api-strict not available\""
0	0	0	0	0	")"
0	0	0	0	0	"xp = _array_api_for_tests(reference[0], reference[1])"
0	0	0	0	0	"xp_array = _array_api_for_tests(array_input[0], array_input[1])"
0	0	0	0	0	"with config_context(array_api_dispatch=True):"
0	0	0	0	0	"device_ = device(xp.asarray([1], device=reference[1]))"
0	0	0	0	0	"if array_input[0] == \"array_api_strict\":"
0	0	0	0	0	"array_device = array_api_strict.Device(\"CPU_DEVICE\")"
0	0	0	0	0	"else:"
0	0	0	0	0	"array_device = array_input[1]"
0	0	0	0	0	"array = xp_array.asarray([1, 2, 3], device=array_device)"
0	0	0	0	0	"array_out = move_to(array, xp=xp, device=device_)"
0	0	0	0	0	"assert get_namespace(array_out)[0] == xp"
0	0	0	0	0	"assert device(array_out) == device_"
0	0	0	0	0	"def test_move_to_sparse():"
0	1	0	0	0	"# sparse and None to NumPy"
0	2	0	0	0	"# sparse to non-NumPy"
0	0	0	0	0	"xp = pytest.importorskip(array_api)"
0	0	0	0	0	"X = xp.asarray([1.2, 3.4, 5.1])"
0	0	0	0	0	"X_new = _asarray_with_order(X, order=\"F\", xp=xp)"
0	0	0	0	0	"X_new_np = numpy.asarray(X_new)"
0	0	0	0	0	"assert X_new_np.flags[\"F_CONTIGUOUS\"]"
0	0	0	0	0	"@pytest.mark.parametrize("
0	0	0	0	0	"\"array_namespace, device_, dtype_name\","
0	0	0	0	0	"yield_namespace_device_dtype_combinations(),"
0	0	0	0	0	"ids=_get_namespace_device_dtype_ids,"
0	0	0	0	0	")"
0	0	0	0	0	"@pytest.mark.parametrize("
0	0	0	0	0	"\"weights, axis, normalize, expected\","
0	0	0	0	0	"["
0	0	0	0	0	"# normalize = True"
0	0	0	0	0	"(None, None, True, 3.5),"
0	0	0	0	0	"(None, 0, True, [2.5, 3.5, 4.5]),"
0	0	0	0	0	"(None, 1, True, [2, 5]),"
0	0	0	0	0	"([True, False], 0, True, [1, 2, 3]), # boolean weights"
0	0	0	0	0	"([True, True, False], 1, True, [1.5, 4.5]), # boolean weights"
0	0	0	0	0	"([0.4, 0.1], 0, True, [1.6, 2.6, 3.6]),"
0	0	0	0	0	"([0.4, 0.2, 0.2], 1, True, [1.75, 4.75]),"
0	0	0	0	0	"([1, 2], 0, True, [3, 4, 5]),"
0	0	0	0	0	"([1, 1, 2], 1, True, [2.25, 5.25]),"
0	0	0	0	0	"([[1, 2, 3], [1, 2, 3]], 0, True, [2.5, 3.5, 4.5]),"
0	0	0	0	0	"([[1, 2, 1], [2, 2, 2]], 1, True, [2, 5]),"
0	0	0	0	0	"# normalize = False"
0	0	0	0	0	"(None, None, False, 21),"
0	0	0	0	0	"(None, 0, False, [5, 7, 9]),"
0	0	0	0	0	"(None, 1, False, [6, 15]),"
0	0	0	0	0	"([True, False], 0, False, [1, 2, 3]), # boolean weights"
0	0	0	0	0	"([True, True, False], 1, False, [3, 9]), # boolean weights"
0	0	0	0	0	"([0.4, 0.1], 0, False, [0.8, 1.3, 1.8]),"
0	0	0	0	0	"([0.4, 0.2, 0.2], 1, False, [1.4, 3.8]),"
0	0	0	0	0	"([1, 2], 0, False, [9, 12, 15]),"
0	0	0	0	0	"([1, 1, 2], 1, False, [9, 21]),"
0	0	0	0	0	"([[1, 2, 3], [1, 2, 3]], 0, False, [5, 14, 27]),"
0	0	0	0	0	"([[1, 2, 1], [2, 2, 2]], 1, False, [8, 30]),"
0	0	0	0	0	"],"
0	0	0	0	0	")"
0	0	0	0	0	"def test_average("
0	0	0	0	0	"array_namespace, device_, dtype_name, weights, axis, normalize, expected"
0	0	0	0	0	"):"
0	0	0	0	0	"xp = _array_api_for_tests(array_namespace, device_)"
0	0	0	0	0	"array_in = numpy.asarray([[1, 2, 3], [4, 5, 6]], dtype=dtype_name)"
0	0	0	0	0	"array_in = xp.asarray(array_in, device=device_)"
0	0	0	0	0	"if weights is not None:"
0	0	0	0	0	"weights = numpy.asarray(weights, dtype=dtype_name)"
0	0	0	0	0	"weights = xp.asarray(weights, device=device_)"
0	0	0	0	0	"with config_context(array_api_dispatch=True):"
0	0	0	0	0	"result = _average(array_in, axis=axis, weights=weights, normalize=normalize)"
0	0	0	0	0	"if np_version < parse_version(\"2.0.0\") or np_version >= parse_version(\"2.1.0\"):"
0	0	0	0	0	"# NumPy 2.0 has a problem with the device attribute of scalar arrays:"
0	0	0	0	0	"# https://github.com/numpy/numpy/issues/26850"
0	0	0	0	0	"assert device(array_in) == device(result)"
0	0	0	0	0	"result = _convert_to_numpy(result, xp)"
0	0	0	0	0	"assert_allclose(result, expected, atol=_atol_for_type(dtype_name))"
0	0	0	0	0	"@pytest.mark.parametrize("
0	0	0	0	0	"\"array_namespace, device, dtype_name\","
0	0	0	0	0	"yield_namespace_device_dtype_combinations(include_numpy_namespaces=False),"
0	0	0	0	0	"ids=_get_namespace_device_dtype_ids,"
0	0	0	0	0	")"
0	0	0	0	0	"def test_average_raises_with_wrong_dtype(array_namespace, device, dtype_name):"
